Date,Adj Close,Volume,NIFTY Open,Stock Open price
6/23/2017,671.845642,1719292,9643.25,678.099976
6/27/2017,644.745911,1729471,9594.049805,644.900024
6/28/2017,648.560669,1791112,9520.200195,660.200012
6/29/2017,657.329651,1767053,9522.950195,660
6/30/2017,639.246704,1455009,9478.5,639
7/3/2017,669.715332,3009695,9587.950195,681
7/4/2017,656.437927,1690941,9645.900391,666
7/5/2017,661.986633,1328384,9619.75,669
7/6/2017,665.15741,1576264,9653.599609,671
7/7/2017,666.395935,815924,9670.349609,676.099976
7/10/2017,667.783142,117811,9719.299805,674.099976
7/11/2017,673.282349,1793400,9797.450195,682
7/12/2017,674.520935,788091,9807.299805,684.200012
7/13/2017,666.098694,1567392,9855.799805,676
7/14/2017,669.764893,969607,9913.299805,677
7/17/2017,663.373901,445405,9908.150391,669.400024
7/18/2017,650.7901,912930,9832.700195,656
7/19/2017,647.322083,911160,9855.950195,655.700012
7/20/2017,654.208496,1076389,9920.200195,662.700012
7/21/2017,648.362488,950531,9899.599609,655.5
7/24/2017,647.817505,595750,9936.799805,657
7/25/2017,640.138428,803772,10010.54981,648.950012
7/26/2017,644.894531,606158,9983.650391,654.599976
7/27/2017,635.580566,845089,10063.25,638
7/28/2017,662.977539,4054433,9996.549805,672.450012
7/31/2017,663.22522,1081740,10034.7002,672
8/1/2017,694.635193,4670857,10101.04981,707
8/2/2017,688.392883,2028839,10136.29981,697.900024
8/3/2017,671.20166,961756,10081.15039,678.599976
8/4/2017,664.959167,1002305,10008.59961,674.950012
8/7/2017,666.544617,1162293,10074.79981,674
8/8/2017,645.290894,943547,10068.34961,647.799988
8/9/2017,630.329041,1526529,9961.150391,629
8/10/2017,582.718689,1993930,9872.849609,569
8/11/2017,586.979431,4423523,9712.150391,604
8/14/2017,605.954163,1071440,9755.75,614
8/16/2017,633.351196,2358212,9825.849609,645.950012
8/17/2017,623.591248,1318278,9945.549805,626.700012
8/18/2017,621.064575,1046962,9865.950195,630
8/21/2017,595.649292,1046873,9864.25,603.5
8/22/2017,594.757568,1281052,9815.75,603.299988
8/23/2017,607.53949,878847,9803.049805,613
8/24/2017,608.282654,870489,9881.200195,616.849976
8/28/2017,613.831421,607889,9907.150391,617.400024
8/29/2017,598.423706,693578,9886.400391,608.849976
8/30/2017,615.416687,857368,9859.5,623.400024
8/31/2017,641.377014,1867699,9905.700195,649.950012
9/1/2017,644.250427,3004492,9937.650391,647.950012
9/4/2017,639.841187,1312869,9984.150391,645.799988
9/5/2017,644.349609,910687,9933.25,646.849976
9/6/2017,645.290894,1113667,9899.25,655.549988
9/7/2017,653.235962,984817,9945.849609,660.799988
9/8/2017,648.468933,993321,9958.650391,658.700012
9/11/2017,653.980835,852497,9971.75,661.700012
9/12/2017,672.602112,1625254,10056.84961,680
9/13/2017,662.472168,1002400,10099.25,669.700012
9/14/2017,666.196411,652097,10107.40039,666
9/15/2017,663.961853,1934057,10062.34961,675
9/18/2017,662.422485,862112,10133.09961,668.75
9/19/2017,672.800781,1225492,10175.59961,682
9/20/2017,667.487488,554039,10160.9502,673.849976
9/21/2017,663.66394,493372,10139.59961,664
9/22/2017,631.833862,985501,10094.34961,628.599976
9/25/2017,616.390625,1093123,9960.099609,618
9/26/2017,640.027283,1121409,9875.25,649
9/27/2017,632.628357,918575,9920.599609,635
9/28/2017,631.53595,965045,9736.400391,642.599976
9/29/2017,655.122925,1250783,9814.299805,665.950012
10/3/2017,654.229126,1635344,9893.299805,661
10/4/2017,652.242859,559693,9884.349609,659
10/5/2017,661.081787,728828,9927,666.599976
10/6/2017,692.415222,3070339,9908.150391,701
10/9/2017,689.783386,929766,9988.200195,698.799988
10/10/2017,693.30896,1262407,10013.7002,701.599976
10/11/2017,686.456421,1027430,10042.59961,696.75
10/12/2017,695.692566,627456,10011.2002,702.900024
10/13/2017,705.474915,2163150,10123.7002,712.400024
10/16/2017,717.19397,1438699,10207.40039,722
10/17/2017,722.407959,1063802,10227.65039,726.799988
10/18/2017,728.217834,810707,10209.40039,733
10/19/2017,714.810486,157938,10210.34961,719.75
10/23/2017,719.676819,562876,10176.65039,729
10/24/2017,729.061951,753924,10218.54981,740
10/25/2017,726.926697,678237,10321.15039,727.650024
10/26/2017,717.045044,456061,10291.79981,728.950012
10/27/2017,733.332458,1229097,10362.29981,742
10/30/2017,767.198425,1399110,10353.84961,781.5
10/31/2017,754.933228,3481849,10364.90039,766
11/1/2017,735.86499,2284341,10390.34961,742
11/2/2017,724.94043,1131030,10440.5,733.599976
11/3/2017,719.527893,826974,10461.54981,724.349976
11/6/2017,709.944031,758745,10431.75,715
11/7/2017,700.559021,1218520,10477.15039,706
11/8/2017,695.295288,1133336,10361.9502,705
11/9/2017,707.808899,1401584,10358.65039,714.650024
11/10/2017,693.607056,901846,10304.34961,702
11/13/2017,680.646545,780944,10322,682
11/14/2017,702.247253,1296961,10223.40039,707.099976
11/15/2017,684.817688,845515,10171.9502,695.799988
11/16/2017,689.038513,654289,10152.90039,700
11/17/2017,689.038513,608440,10324.54981,698.400024
11/20/2017,687.598511,486007,10287.2002,698
11/21/2017,690.875916,991278,10329.25,697
11/22/2017,688.93927,964345,10350.79981,697.200012
11/23/2017,683.129395,788153,10358.4502,690
11/24/2017,679.256165,504541,10366.79981,681.650024
11/27/2017,687.598511,487011,10361.04981,692.349976
11/28/2017,683.675659,423886,10387.90039,688.799988
11/29/2017,698.671997,870549,10376.65039,707
11/30/2017,713.32074,2155546,10332.7002,730
12/1/2017,685.463257,5151443,10263.7002,692
12/4/2017,655.718811,2188086,10175.04981,659
12/5/2017,657.804382,1459902,10118.25,660
12/6/2017,643.652161,1170625,10088.79981,648.5
12/7/2017,659.939636,947464,10063.4502,676
12/8/2017,674.886353,1662662,10198.4502,680
12/11/2017,673.247681,943652,10310.5,676.900024
12/12/2017,671.460022,828658,10324.90039,675.950012
12/13/2017,664.706726,581315,10236.59961,674.5
12/14/2017,657.903687,663957,10229.29981,667
12/15/2017,690.925537,1920282,10345.65039,686
12/18/2017,698.225037,1571129,10263.09961,709.700012
12/19/2017,721.414856,1236560,10414.79981,728.5
12/20/2017,731.5448,1426227,10494.40039,737.5
12/21/2017,730.750305,545337,10473.9502,738.700012
12/22/2017,739.936829,876252,10457.29981,745.150024
12/26/2017,750.017212,668742,10512.29981,755.200012
12/27/2017,741.476196,457729,10531.04981,746.599976
12/28/2017,766.850891,1749430,10498.2002,774
12/29/2017,782.045898,2365718,10492.34961,787.849976
1/1/2018,769.035706,1246643,null,780.150024
1/2/2018,767.446716,1223201,10477.54981,777.099976
1/3/2018,767.645386,991960,10482.65039,776.400024
1/4/2018,783.138306,1428979,10469.40039,790
1/5/2018,789.643311,1289966,10534.25,791
1/8/2018,773.405579,1484623,10591.7002,784.049988
1/9/2018,788.848816,1528277,10645.09961,798.5
1/10/2018,779.761658,472943,10652.04981,786.5
1/11/2018,807.569519,2240113,10637.04981,820.5
1/12/2018,807.321228,1811869,10682.54981,815
1/15/2018,798.631226,594616,10718.5,804
1/16/2018,787.657043,926614,10761.5,786.25
1/17/2018,790.239197,690471,10702.4502,800
1/18/2018,751.854431,953636,10873.40039,760
1/19/2018,767.148804,780987,10829.2002,776
1/22/2018,781.102356,604931,10883.2002,787.099976
1/23/2018,805.036926,1807433,10997.40039,809
1/24/2018,817.103577,2571332,11069.34961,823.900024
1/25/2018,831.156494,2591533,11095.59961,841
1/29/2018,828.028076,1052134,11079.34961,836.950012
1/30/2018,827.18396,1087943,11120.84961,831
1/31/2018,806.179077,2953781,11018.79981,814.950012
2/1/2018,866.959045,7862360,11044.54981,869
2/2/2018,854.743469,3880187,10938.2002,840
2/5/2018,872.917908,1535096,10604.29981,850
2/6/2018,885.530762,2966125,10295.15039,914
2/7/2018,905.741089,3078865,10607.2002,912
2/8/2018,900.576721,1312194,10518.5,875
2/9/2018,904.450012,1581578,10416.5,912
2/12/2018,895.31311,1093389,10518.2002,907
2/14/2018,881.607849,1003321,10585.75,893
2/15/2018,867.604614,1447481,10537.90039,877
2/16/2018,871.626831,926593,10596.2002,880
2/19/2018,852.161316,3267442,10488.90039,860.5
2/20/2018,846.699036,1131137,10391,861.200012
2/21/2018,852.359985,1101407,10426,859.700012
2/22/2018,865.419739,1464051,10354.34961,879
2/23/2018,872.570251,1131810,10408.09961,886.599976
2/26/2018,880.763672,984143,10526.54981,890
2/27/2018,864.724487,926636,10615.2002,868.5
2/28/2018,886.722473,1385116,10488.9502,904.299988
3/1/2018,878.976013,1725774,10479.9502,882
3/5/2018,866.710754,592793,10428.29981,879
3/6/2018,855.587646,1025518,10420.5,856.299988
3/7/2018,832.099915,997183,10232.9502,845
3/8/2018,849.479797,1013611,10216.25,862.700012
3/9/2018,845.606628,501428,10271.29981,858
3/12/2018,851.664734,647041,10301.59961,857
3/13/2018,848.536377,626822,10389.5,845.349976
3/14/2018,838.35675,784293,10393.04981,844.5
3/15/2018,841.485107,1158506,10405.4502,845
3/16/2018,824.750732,1447711,10345.15039,834
3/19/2018,821.969971,764926,10215.34961,821
3/20/2018,820.927185,545053,10051.54981,828
3/21/2018,820.529907,954676,10181.9502,828
3/22/2018,803.894836,545598,10167.5,794.150024
3/23/2018,790.388184,608761,9968.799805,798.900024
3/26/2018,800.766479,726742,9989.150391,815.900024
3/27/2018,819.238892,1012400,10188,823
3/28/2018,812.485474,634190,10143.59961,828.700012
4/2/2018,876.443481,2993082,10151.65039,879.400024
4/3/2018,879.273987,1560555,10186.84961,891.299988
4/4/2018,866.61145,1535824,10274.59961,890
4/5/2018,885.828674,807856,10228.4502,892
4/6/2018,901.917542,1167829,10322.75,912.450012
4/9/2018,898.640137,1272935,10333.7002,909.599976
4/10/2018,880.515381,753807,10412.90039,888
4/11/2018,900.378174,1090038,10428.15039,903.950012
4/12/2018,899.434692,740361,10410.65039,913
4/13/2018,939.70636,3873168,10495.29981,935.900024
4/16/2018,966.521057,2749426,10398.29981,978
4/17/2018,969.599792,2683626,10557.29981,979.799988
4/18/2018,957.731812,963565,10578.90039,965.549988
4/19/2018,960.214661,948964,10563.65039,962
4/20/2018,955.397888,694171,10560.34961,965
4/23/2018,951.127441,802061,10592.79981,960
4/24/2018,933.350281,1041263,10578.09961,940
4/25/2018,936.875916,1569407,10612.40039,943.349976
4/26/2018,953.80896,1050803,10586.5,970.950012
4/27/2018,968.159729,2073396,10651.65039,980
4/30/2018,997.407654,1417783,10705.75,1010
5/2/2018,980.92157,1295460,10783.84961,980.200012
5/3/2018,963.591309,521298,10720.15039,966.5
5/4/2018,965.279663,775228,10700.4502,973.549988
5/7/2018,982.709229,651452,10653.15039,989.5
5/8/2018,970.543274,548846,10757.90039,980
5/9/2018,959.469788,717939,10693.34961,969.900024
5/10/2018,941.990601,860840,10779.65039,950.099976
5/11/2018,940.798828,508454,10741.9502,952
5/14/2018,933.10199,1769596,10815.15039,939.5
5/15/2018,934.889648,818575,10812.59961,937.900024
5/16/2018,950.18396,1543516,10751.9502,964.900024
5/17/2018,945.069275,3580538,10775.59961,955.900024
5/18/2018,870.385437,3518818,10671.84961,869
5/21/2018,875.897278,2413284,10616.7002,884
5/22/2018,884.984497,938115,10518.4502,894.450012
5/23/2018,868.746765,1054391,10521.09961,882.799988
5/24/2018,884.190002,855810,10464.84961,889.5
5/25/2018,910.061157,1434058,10533.04981,925.400024
5/28/2018,918.055969,1056721,10648.34961,924.900024
5/29/2018,924.759644,1596733,10689.40039,925
5/30/2018,927.888,1060505,10579,941.5
5/31/2018,926.050781,1398441,10670.09961,940.700012
6/1/2018,928.235657,1830211,10738.4502,937.400024
6/4/2018,887.616333,1090743,10765.9502,886
6/5/2018,884.934875,1643004,10630.7002,891.5
6/6/2018,892.482727,1118827,10603.4502,904
6/7/2018,908.869507,845925,10722.59961,912.799988
6/8/2018,913.586914,707240,10736.40039,922
6/11/2018,911.848938,496222,10781.84961,921.700012
6/12/2018,916.665588,432436,10816.15039,926.900024
6/13/2018,909.167419,556126,10887.5,915
6/14/2018,921.73053,622568,10832.90039,928.950012
6/15/2018,909.912292,669906,10808.65039,913
6/18/2018,906.287292,562221,10830.2002,906.849976
6/19/2018,889.6026,639701,10789.4502,895.75
6/20/2018,899.682983,658301,10734.65039,899
6/21/2018,882.99823,788499,10808.4502,887
6/22/2018,889.850891,942267,10742.7002,893
6/25/2018,870.286072,596358,10822.90039,873
6/26/2018,875.500061,588138,10742.7002,882.049988
6/27/2018,850.472961,625948,10785.5,850
6/28/2018,820.331238,982486,10660.79981,839.849976
6/29/2018,865.66803,1249909,10612.84961,872
7/2/2018,867.058411,1360950,10732.34961,869.900024
7/3/2018,860.801636,1094017,10668.59961,866
7/4/2018,873.911011,688067,10715,879.950012
7/5/2018,859.212585,611752,10786.04981,864.700012
7/6/2018,873.613098,1107136,10744.15039,886.549988
7/9/2018,886.374878,1155383,10838.29981,897.599976
7/10/2018,884.58728,498084,10902.75,890.799988
7/11/2018,871.875122,546032,10956.40039,885.799988
7/12/2018,889.701904,1466554,11006.9502,899
7/13/2018,902.463745,1491404,11056.90039,907.950012
7/16/2018,869.392273,1367756,11018.9502,869.900024
7/17/2018,887.268738,861152,10939.65039,893.5
7/18/2018,855.488342,784017,11060.2002,861.400024
7/19/2018,836.072449,1159601,10999.5,838.400024
7/20/2018,842.329346,1040743,10963.5,848.200012
7/23/2018,850.721252,790358,11019.84961,856.599976
7/24/2018,864.923157,751986,11109,875.700012
7/25/2018,880.217468,1679599,11148.40039,887
7/26/2018,882.99823,1025795,11132.9502,890.700012
7/27/2018,915.175903,1951632,11232.75,928
7/30/2018,901.66925,3459016,11296.65039,911
7/31/2018,921.680908,3342488,11311.04981,929.099976
8/1/2018,899.831909,1865603,11359.79981,901.799988
8/2/2018,898.04425,881414,11328.90039,906
8/3/2018,893.078552,820739,11297.79981,905
8/6/2018,874.010376,874521,11401.5,882.099976
8/7/2018,867.703918,1086140,11423.15039,874.900024
8/8/2018,870.484741,1040259,11412.5,876.5
8/9/2018,872.719299,765431,11493.25,880
8/10/2018,859.311951,559991,11474.9502,860
8/13/2018,850.42334,668530,11369.59961,860
8/14/2018,869.78949,998987,11381.7002,875.950012
8/16/2018,863.532776,824478,11397.15039,870
8/17/2018,863.334106,688681,11437.15039,874
8/20/2018,885.083801,1623821,11502.09961,897.700012
8/21/2018,893.376465,1407121,11576.2002,900.799988
8/23/2018,882.427612,758831,11620.7002,884.900024
8/24/2018,887.503967,720857,11566.59961,893
8/27/2018,884.468079,621620,11605.84961,892.799988
8/28/2018,891.186707,1660001,11731.9502,896
8/29/2018,890.639282,844911,11744.9502,894.799988
8/30/2018,875.062073,1292330,11694.75,882.25
8/31/2018,865.70575,847932,11675.84961,868
9/3/2018,828.081543,1945000,11751.79981,828.049988
9/4/2018,801.406189,1611881,11598.75,798
9/5/2018,789.063782,2076624,11514.84961,799
9/6/2018,784.833557,1414443,11514.15039,793.950012
9/7/2018,793.592651,1325479,11558.25,794
9/10/2018,769.40564,781468,11570.25,768.950012
9/11/2018,764.677734,1009547,11476.84961,768.950012
9/12/2018,768.111694,852492,11340.09961,776.049988
9/14/2018,776.920532,966980,11443.5,777.700012
9/17/2018,772.740051,723355,11464.9502,779
9/18/2018,757.162842,736331,11381.54981,760.200012
9/19/2018,722.076782,1293307,11326.65039,727
9/21/2018,682.412048,2686793,11271.29981,686.799988
9/24/2018,650.710144,1560015,11164.40039,653.700012
9/25/2018,658.374329,1833291,10969.9502,666.25
9/26/2018,659.469238,1226966,11145.54981,666
9/27/2018,642.697571,1905685,11079.79981,650.5
9/28/2018,608.9552,1729030,11008.09961,607.799988
10/1/2018,619.406372,1761726,10930.90039,618
10/3/2018,618.112427,1407086,10982.7002,611.099976
10/4/2018,615.026855,1321842,10754.7002,614.700012
10/5/2018,581.831909,1408254,10514.09961,585.900024
10/8/2018,553.713257,2238861,10310.15039,557
10/9/2018,565.15979,1813366,10390.29981,564
10/10/2018,586.410522,2180938,10331.84961,570.400024
10/11/2018,563.865845,1482613,10169.79981,572.5
10/12/2018,598.504028,1827076,10331.54981,604
10/15/2018,595.517944,848889,10524.2002,606
10/16/2018,635.929199,3826573,10550.15039,645
10/17/2018,615.076599,2445573,10688.7002,611.099976
10/19/2018,601.539795,1719936,10339.7002,607
10/22/2018,570.68396,1593082,10405.84961,565
10/23/2018,570.136536,1801752,10152.59961,578
10/24/2018,591.437073,1542764,10278.15039,581.099976
10/25/2018,567.299805,1309931,10135.04981,566
10/26/2018,567.050964,1538776,10122.34961,572
10/29/2018,588.699829,1204420,10078.09961,595.049988
10/30/2018,601.141724,1540361,10239.40039,607
10/31/2018,624.084534,3661287,10209.54981,645
11/1/2018,671.313904,5333152,10441.7002,679
11/2/2018,672.856689,2390937,10462.29981,674.099976
11/5/2018,674.349731,1189112,10558.75,678
11/6/2018,670.268799,1803631,10552,679.900024
11/7/2018,675.096191,182018,10614.4502,678
11/9/2018,661.509644,1345072,10614.7002,668.900024
11/12/2018,650.511047,1663676,10607.79981,651
11/13/2018,657.528259,1708423,10451.90039,662.5
11/14/2018,653.198547,1113685,10634.90039,658.5
11/15/2018,661.80835,1630689,10580.59961,669
11/16/2018,659.817627,1398739,10644,666.799988
11/19/2018,669.323181,1944087,10731.25,672.900024
11/20/2018,656.582703,1211705,10740.09961,663
11/21/2018,658.523621,1112032,10670.9502,662
11/22/2018,658.623169,2054841,10612.65039,665.049988
11/26/2018,668.57666,1629233,10568.29981,670
11/27/2018,686.144592,2340093,10621.4502,694
11/28/2018,678.828796,2893269,10708.75,688
11/29/2018,691.320435,1884539,10808.7002,700
11/30/2018,701.423218,2465495,10892.09961,719.799988
12/3/2018,703.861877,3026259,10930.7002,707
12/4/2018,693.211609,1180424,10877.09961,691.5
12/5/2018,656.18457,2049023,10820.4502,658
12/6/2018,627.568237,2220626,10718.15039,634.799988
12/7/2018,623.736206,2111303,10644.79981,601
12/10/2018,601.141724,1467963,10508.7002,586.099976
12/11/2018,621.34729,2087428,10350.04981,630.200012
12/12/2018,653.646423,1814464,10591,660.799988
12/13/2018,656.18457,1691637,10810.75,656
12/14/2018,661.70874,2133580,10784.5,665.049988
12/17/2018,668.079041,1552970,10853.2002,670
12/18/2018,669.870605,1039492,10850.90039,674.799988
12/19/2018,671.214355,1270324,10930.54981,671.450012
12/20/2018,690.076233,2358261,10885.2002,697.599976
12/21/2018,681.068298,2069870,10944.25,684.25
12/24/2018,669.67157,960411,10780.90039,669.900024
12/26/2018,678.6297,1569431,10635.4502,695
12/27/2018,684.104126,2878699,10817.90039,692
12/28/2018,698.586487,2138713,10820.9502,707.950012
12/31/2018,702.816711,1189097,10913.2002,708.5
1/1/2019,716.453003,3301665,null,721.5
1/2/2019,703.812073,4236232,10868.84961,708.25
1/3/2019,718.841858,3077959,10796.79981,726.700012
1/4/2019,720.484192,1987302,10699.7002,729.799988
1/7/2019,725.85907,1287541,10804.84961,731.400024
1/8/2019,727.750244,977880,10786.25,734.700012
1/9/2019,736.16095,1498650,10862.40039,739.950012
1/10/2019,741.1875,1296883,10859.34961,749
1/11/2019,750.046082,1539622,10834.75,752.5
1/14/2019,749.548401,1207539,10807,753.900024
1/15/2019,752.584229,1231150,10777.54981,758.400024
1/16/2019,734.269775,1254789,10899.65039,737
1/17/2019,730.387878,1195025,10920.84961,734.799988
1/18/2019,725.560486,838252,10914.84961,726.099976
1/21/2019,729.840454,1206601,10919.34961,730.200012
1/22/2019,717.448364,1103745,10949.79981,719.400024
1/23/2019,727.003784,1219553,10931.04981,729
1/24/2019,712.222778,1410155,10844.04981,718.299988
1/25/2019,699.780884,1767197,10859.75,704.950012
1/28/2019,671.911072,5177658,10792.4502,664
1/29/2019,641.154785,4948611,10653.7002,647
1/30/2019,654.592041,2198248,10702.25,658
1/31/2019,656.532898,1204112,10690.54981,673.849976
2/1/2019,674.797607,5112096,10851.34961,677
2/4/2019,675.394836,1186691,10876.75,677.25
2/5/2019,681.217651,2182433,10908.65039,688
2/6/2019,680.719971,1525781,10965.09961,683
2/7/2019,679.674805,1048778,11070.4502,681
2/8/2019,656.831543,1149514,11023.5,653
2/11/2019,633.540344,1620409,10930.90039,640
2/12/2019,607.910095,2587080,10879.7002,620.799988
2/14/2019,640.95575,2134636,10786.09961,643.799988
2/15/2019,635.33197,1338102,10780.25,639
2/18/2019,625.328735,941687,10738.65039,627.950012
2/19/2019,634.187378,1348696,10636.7002,641
2/20/2019,655.885986,2172700,10655.4502,657
2/21/2019,652.203186,1840968,10744.09961,653.950012
2/22/2019,652.551514,1323912,10782.7002,655.599976
2/25/2019,651.406921,964200,10813.25,649.200012
2/26/2019,657.826904,1754000,10775.29981,668
2/27/2019,660.265503,1788950,10881.2002,665
2/28/2019,654.542236,984388,10865.7002,672.599976
3/1/2019,670.91571,1699144,10842.65039,674
3/5/2019,709.535339,2573313,10864.84961,717.299988
3/6/2019,734.369324,2617615,11024.84961,739
3/7/2019,731.88092,1738751,11077.9502,731
3/8/2019,726.456238,885003,11038.84961,732.700012
3/11/2019,737.15625,1421911,11068.75,748.5
3/12/2019,794.388916,5722488,11231.34961,800
3/13/2019,784.335876,2604077,11326.2002,788
3/14/2019,796.03125,4097283,11382.5,805.549988
3/15/2019,796.827515,1976593,11376.84961,804
3/18/2019,782.444702,1818234,11473.84961,789.900024
3/19/2019,807.42804,3143560,11500.29981,814.400024
3/20/2019,817.729858,3530000,11553.34961,823.549988
3/22/2019,800.709412,3215852,11549.2002,800.799988
3/25/2019,785.032654,1218851,11395.65039,790
3/26/2019,800.808899,1949727,11375.2002,812.799988
3/27/2019,815.241516,2703553,11531.4502,815
3/28/2019,788.765198,2510900,11463.65039,803
4/1/2019,771.097778,2365917,11665.2002,770
4/2/2019,768.758667,2528629,11711.54981,774.099976
4/3/2019,764.13031,1651147,11735.29981,772
4/4/2019,767.464722,1059948,11660.2002,773.849976
4/5/2019,765.324707,965651,11638.40039,769
4/8/2019,757.113098,1270995,11704.34961,758.549988
4/9/2019,771.197266,1342599,11612.04981,775
4/10/2019,772.8396,1485707,11646.84961,779
4/11/2019,766.120972,1298312,11592.54981,770.049988
4/12/2019,783.738708,1413819,11612.84961,793.25
4/15/2019,782.643799,1006147,11667,791.950012
4/16/2019,785.779175,1419978,11736.2002,791.5
4/18/2019,766.917297,828737,11856.15039,766.900024
4/22/2019,752.733521,846198,11727.04981,757.900024
4/23/2019,741.685181,963287,11612.9502,743.599976
4/24/2019,751.091187,1194454,11601.5,752.900024
4/25/2019,745.666565,890524,11735.7002,750.150024
4/26/2019,730.686523,1033676,11683.75,734
4/30/2019,735.464233,1150991,11748.75,713.5
5/2/2019,677.684082,3306630,11725.54981,676
5/3/2019,662.156677,1942083,11722.59961,656.950012
5/6/2019,661.360413,1192463,11605.79981,666.200012
5/7/2019,645.733398,2782681,11651.5,643.599976
5/8/2019,624.831055,2824401,11478.7002,624
5/9/2019,607.014221,2209472,11322.40039,610
5/10/2019,595.21936,1659226,11314.15039,591
5/13/2019,570.037048,1915224,11258.7002,572
5/14/2019,569.688599,2649863,11151.65039,576.900024
5/15/2019,547.392822,2186826,11271.7002,545
5/16/2019,558.938843,3082335,11180.34961,563
5/17/2019,557.445801,2590970,11261.90039,577
5/20/2019,585.912903,2190498,11651.90039,596
5/21/2019,592.979858,3109337,11863.65039,599.75
5/22/2019,591.586304,1364058,11727.9502,610
5/23/2019,600.146362,3018241,11901.29981,609
5/24/2019,631.947815,3417071,11748,637.75
5/27/2019,635.132874,1664553,11855.5,640.5
5/28/2019,627.46875,1299143,11958.34961,630.400024
5/29/2019,615.524536,1973161,11905.79981,617.049988
5/30/2019,613.434265,1901625,11865.29981,619.400024
5/31/2019,595.169617,2251781,11999.79981,595
6/3/2019,602.93335,2888871,11953.75,601.049988
6/4/2019,600.196106,1739309,12052.65039,605.700012
6/6/2019,575.262634,1903377,12039.79981,575
6/7/2019,583.623535,1707953,11865.2002,590.900024
6/10/2019,578.64679,1438346,11934.90039,585.950012
6/11/2019,587.057495,1197677,11959.84961,586
6/12/2019,572.624939,1191214,11962.4502,575.299988
6/13/2019,577.750977,1241907,11873.90039,582
6/14/2019,556.798889,2352726,11910.09961,558.049988
6/17/2019,543.112793,1948100,11844,546
6/18/2019,533.706726,2566933,11677.04981,540
6/19/2019,521.264893,2138960,11744.4502,522
6/20/2019,548.786255,2137391,11653.65039,550
6/21/2019,548.139343,2130875,11827.59961,550.25
6/24/2019,549.0849,2076143,11725.79981,548.900024
6/25/2019,541.868652,2330881,11681,545
6/26/2019,550.826782,1929412,11768.15039,555.099976
6/27/2019,545.601196,2263982,11860.84961,547.25
6/28/2019,533.955566,1594061,11861.15039,538.099976
7/1/2019,567.598389,5295540,11839.90039,571.799988
7/2/2019,561.327698,3496672,11890.29981,567.5
7/3/2019,569.141174,2486710,11932.15039,573.400024
7/4/2019,568.245422,2375051,11928.79981,574.299988
7/5/2019,538.683472,2454490,11964.75,526
7/8/2019,516.984863,2560611,11770.40039,517
7/9/2019,533.059753,2750805,11531.59961,537.900024
7/10/2019,535.150024,1904896,11536.15039,536.5
7/11/2019,544.650024,1717974,11561.4502,543
7/12/2019,541.799988,2263227,11601.15039,542.5
7/15/2019,529.150024,1490673,11614.75,526.900024
7/16/2019,545.5,2140493,11596.65039,543
7/17/2019,539.099976,2171401,11670.75,539.700012
7/18/2019,529.150024,1544366,11675.59961,531.25
7/19/2019,508.850006,2162068,11627.9502,506.899994
7/22/2019,493.450012,3118889,11392.84961,493.450012
7/23/2019,502.100006,2494939,11372.25,502
7/24/2019,482.649994,2290395,11322.4502,483
7/25/2019,470.200012,2347765,11290.40039,470
7/26/2019,473.450012,2578951,11247.4502,463
7/29/2019,471.049988,4342971,11307.5,471
7/30/2019,459.899994,2700935,11213.7002,459.899994
7/31/2019,469.950012,2499892,11034.04981,463
8/1/2019,459.600006,2496272,11060.2002,458
8/2/2019,461.700012,2590839,10930.29981,452.700012
8/5/2019,458.799988,2138479,10895.79981,455.850006
8/6/2019,475.549988,2149273,10815.40039,476.950012
8/7/2019,459.399994,2644793,10958.09961,463
8/8/2019,482.100006,2283514,10899.2002,484.899994
8/9/2019,487.899994,3212827,11087.90039,488.399994
8/13/2019,461.649994,1770023,11139.40039,466
8/14/2019,465.200012,1965457,11003.25,464.899994
8/16/2019,467.799988,2129835,11043.65039,470
8/19/2019,464.450012,2003121,11094.79981,466.399994
8/20/2019,459.350006,1970622,11047.65039,459.899994
8/21/2019,449.399994,2568065,11018.15039,447
8/22/2019,432.649994,2082491,10905.29981,431
8/23/2019,453.649994,3276773,10699.59961,465.049988
8/26/2019,475.25,3374812,11000.29981,478.200012
8/27/2019,495.549988,4438933,11106.54981,495.549988
8/28/2019,492.75,2472300,11101.29981,490
8/29/2019,517.299988,3768229,10996.04981,517.200012
8/30/2019,510.200012,2845748,10987.79981,500
9/3/2019,491.600006,3224585,10960.9502,494.600006
9/4/2019,458.549988,6643879,10790.40039,460
9/5/2019,470.950012,3206144,10860.9502,474.200012
9/6/2019,485.799988,4462663,10883.79981,474.149994
9/9/2019,504.25,5130658,10936.7002,504.5
9/11/2019,530.700012,6227497,11028.5,533.099976
9/12/2019,523.150024,4121858,11058.29981,524
9/13/2019,535.099976,4000605,10986.79981,529.150024
9/16/2019,535.950012,3459753,10994.84961,533.200012
9/17/2019,503.549988,4577843,11000.09961,507
9/18/2019,512.849976,5308862,10872.79981,512.900024
9/19/2019,514.5,3378179,10845.2002,515
9/20/2019,567.650024,7996668,10746.79981,585.900024
9/23/2019,626.900024,7656525,11542.7002,630
9/24/2019,605.099976,5232659,11590.7002,602.099976
9/25/2019,587.599976,4001027,11564.84961,595.900024
9/26/2019,609.849976,6027022,11469.84961,610
9/27/2019,590.099976,3716000,11556.34961,593.799988
